Scan_Point	Freq (Hz)	Pout (DBM)
615	9000000000	-96.5921
616	9000000000	-96.7059
617	9000000000	-96.0828
618	9000000000	-96.3445
619	9000000000	-95.1958
620	9000000000	-95.8698
621	9000000000	-95.5599
622	9000000000	-95.5344
623	9000000000	-95.4788
624	9000000000	-95.8086
625	9000000000	-95.7023
626	9000000000	-95.3358
627	9000000000	-94.0781
628	9000000000	-94.3787
629	9000000000	-94.054
630	9000000000	-93.6687
631	9000000000	-94.1509
632	9000000000	-93.6418
633	9000000000	-93.9467
634	9000000000	-93.6806
635	9000000000	-93.6253
636	9000000000	-92.8781
637	9000000000	-92.344
638	9000000000	-92.4629
639	9000000000	-92.4749
640	9000000000	-91.9332
641	9000000000	-91.4525
642	9000000000	-91.2039
643	9000000000	-91.2519
644	9000000000	-91.3868
645	9000000000	-90.9457
646	9000000000	-90.8326
647	9000000000	-90.6058
648	9000000000	-90.1919
649	9000000000	-89.8803
650	9000000000	-90.0556
651	9000000000	-89.5483
652	9000000000	-89.2087
653	9000000000	-89.3563
654	9000000000	-89.2087
655	9000000000	-89.0492
656	9000000000	-88.8501
657	9000000000	-88.547
658	9000000000	-88.5569
659	9000000000	-88.7977
660	9000000000	-88.5027
661	9000000000	-88.2083
662	9000000000	-87.8393
663	9000000000	-88.4326
664	9000000000	-88.2861
665	9000000000	-88.076
666	9000000000	-88.0061
667	9000000000	-88.1134
668	9000000000	-87.5366
669	9000000000	-87.8794
670	9000000000	-87.7149
671	9000000000	-87.611
672	9000000000	-87.3831
673	9000000000	-87.5319
674	9000000000	-87.7125
675	9000000000	-87.7842
676	9000000000	-87.3824
677	9000000000	-87.4943
678	9000000000	-87.5445
679	9000000000	-87.8609
680	9000000000	-87.5826
681	9000000000	-87.9235
682	9000000000	-87.5408
683	9000000000	-88.2911
684	9000000000	-87.9139
685	9000000000	-88.2031
686	9000000000	-87.6795
687	9000000000	-88.4827
688	9000000000	-88.3756
689	9000000000	-88.9514
690	9000000000	-88.7541
691	9000000000	-88.6014
692	9000000000	-89.2426
693	9000000000	-89.6696
694	9000000000	-89.4494
695	9000000000	-89.7202
696	9000000000	-89.8457
697	9000000000	-90.04
698	9000000000	-89.9052
699	9000000000	-90.8081
700	9000000000	-90.6813
701	9000000000	-90.88
702	9000000000	-91.5136
703	9000000000	-91.4007
704	9000000000	-91.9439
705	9000000000	-92.103
706	9000000000	-91.947
707	9000000000	-92.7094
708	9000000000	-92.7091
709	9000000000	-93.0459
710	9000000000	-93.6522
711	9000000000	-93.4435
712	9000000000	-93.8048
713	9000000000	-93.6056
714	9000000000	-93.3469
715	9000000000	-94.3176
716	9000000000	-94.7813
717	9000000000	-94.1056
718	9000000000	-94.1722
719	9000000000	-94.7902
720	9000000000	-94.423
721	9000000000	-94.8019
